Ohio,106.56294044718,112.57390660885,0.34727186642349,9–10,9,19,51.1,52.7,37.5,35.4,17.5,17.4,29.3,33.8,71,55.1,52.1,29.6,35.9,8.3,8.5,43.6,47.7,37.1,34.9,69.388147080477,76.80146609651801,79.66400000000002,2.157968406318736,2026,0,0,7.6910000000000025,,69.5,74.9,1.058,1.115,15.299510526316
UNC Asheville,104.58429979659,110.59915380989,0.34455324265891,6–12,6,18,51.5,51.4,40.8,39.3,18.4,15.2,29.3,31.3,68.2,49.6,53.4,37,31.9,7.3,8.1,39.7,48.2,32.5,36,65.607634723306,78.66881229235881,81.29699999999998,1.9456108778244348,2026,0,0,2.1304400000000028,,69.6,67.4,1.054,1.093,12.498794444444
Long Beach St.,106.51700934764,112.65993384596,0.34416334776594,6–12,6,18,50.3,54.4,29.4,42.4,17.8,17.9,27.3,28.1,69.8,51.7,55.5,31.8,35.1,7.8,6.3,48,54.6,35.9,35.9,67.44093644173,77.5214,80.7935,1.4087999999999998,2026,0,0,10.44116,,72.4,76.4,1.025,1.111,18.093522222222
Detroit Mercy,107.84886965115,114.35708881218,0.33763692720437,6–11,6,17,46.8,53.7,32.4,39.7,16.4,14.6,34.5,31,71.2,46.4,54.6,31.8,35.1,9.3,7.7,47.1,62.3,32.1,45.4,69.46111147213,77.31478887332398,80.39399999999999,1.4283999999999994,2026,0,0,4.689600000000003,,77.4,72.2,1.057,1.152,15.451947058824
Georgia Southern,108.77388604045,115.45081353319,0.33512557181179,11–8,11,19,49.3,51.4,42.3,40.6,14.1,19.1,29.5,35.7,72.9,51.8,52.8,31,32.8,9.9,11,39.8,44.6,46.7,38.8,70.843820703884,76.94710478861953,80.06299999999999,2.4551089782043594,2026,0,0,11.246760000000002,,70.9,72.4,1.091,1.097,7.0935368421053
Denver,116.90960143168,124.11807802803,0.33446208306322,6–12,6,18,53.2,58,34.2,34.9,15.1,13.5,29.5,36.3,70,52.2,58,36.5,38.7,5.2,8.5,39.2,45.3,37.9,38.1,68.012496474686,77.23267126064046,79.4475,2.2838000000000007,2026,0,0,0.20000000000000281,,77.6,69.3,1.144,1.246,22.010722222222
Southern,103.27558546152,109.76754962376,0.33157163844532,4–11,4,15,47.2,54.5,37.4,46.1,17.7,19.1,30.2,33.9,72.9,44.9,54.4,34.8,36.4,9.2,11.6,45.1,54.3,31.5,40.3,71.015077930625,76.70428751576291,79.39699999999999,2.484896979395879,2026,0,0,0.19996000000000286,,66.7,78,0.999,1.145,26.46178
Incarnate Word,105.5391031934,112.23516483624,0.33016906735244,6–10,6,16,48.2,53,33.8,41.5,15.3,16.8,31,31.9,66.1,46.3,56.5,34.2,31.2,7.4,8.7,44,52.1,37.4,35.7,65.605705047691,76.45861997081508,79.61949999999999,2.46,2026,0,0,0.20000000000000284,,70.2,73.7,1.056,1.113,17.64651875
Western Michigan,109.67401394738,116.70845902671,0.32851360468188,6–11,6,17,51,53.7,29.1,38.1,18.7,13.6,31.6,30.2,70,50.8,55.4,34.2,34.6,8,11.1,51.5,56.6,37,47.3,67.861517830109,77.05309017223911,80.417,1.5580883823235356,2026,0,0,9.264720000000004,,73.9,70.4,1.065,1.153,18.483752941176
Milwaukee,107.05312939999,114.18683143406,0.32259461609606,8–13,8,21,49.2,55,30.8,36,15.3,15.9,33.8,30.3,69.6,49.8,55.2,32.2,36.4,8.2,9.6,46.6,56,38,39.1,67.829150450509,76.68397475055997,79.8175,1.9934026389444224,2026,0,0,9.82144,,67.7,74.3,1.073,1.154,19.744257142857
Abilene Christian,104.07637775896,111.04492203882,0.32184351833546,7–9,7,16,47,55.9,39.4,52.6,20.9,21.8,33.2,30.8,67.9,46.5,54.8,32,38.8,8.5,12.7,54.2,51.8,31,32.8,65.455886019812,77.52399428221361,80.3245,2.2533493301339735,2026,0,0,12.379720000000002,,72,74.9,0.989,1.096,19.42610625
Bethune Cookman,106.1986653849,113.35491808138,0.32083425232305,6–11,6,17,49.4,53.9,36.8,42.5,18.5,15.9,27.4,34.1,70.8,48.4,53.9,34.5,35.9,10.5,7.9,50.6,54.4,31.9,34.4,68.024563228152,77.37232730263156,78.9195,2.5413999999999994,2026,0,0,0.7099200000000029,,70.4,71.9,1.003,1.166,29.275435294118
Southern Miss,103.29378063734,110.52905490408,0.31462935576975,9–11,9,20,48.9,52.4,41.3,39.9,18.1,18.2,30,28.6,69.3,52.2,49.8,27.2,37.3,10.1,10.8,44.2,50.5,29.2,41.8,67.701391948602,77.73143221962118,79.81099999999999,2.128225645129026,2026,0,0,2.5210000000000026,,73.7,72,1.036,1.073,13.4544
Nebraska Omaha,106.7846383253,114.27288215786,0.31444599670464,5–12,5,17,51.9,53.5,35.7,35.3,17.3,14.9,25.6,30.1,68.4,52.9,56.3,33.7,33.4,7.8,12.6,48.6,56.7,40.8,45.2,66.59408874597,77.33915662650602,80.60700000000001,2.431713657268545,2026,0,0,3.6898800000000023,,71,75.4,1.053,1.142,14.281788235294
Northeastern,110.21829258728,118.23815679173,0.30837295890727,6–14,6,20,53.3,56.3,32.7,41.2,16.9,18.6,28,33.1,70.2,54.1,57.4,34.7,36.3,9.2,9.6,55,48.4,37.4,35.8,70.034652093027,77.6842,80.099,1.3203999999999998,2026,0,0,0.20000000000000284,,69.1,73.8,1.087,1.149,12.253835
Howard,100.01556043786,107.59539035023,0.30151407680404,8–8,8,16,47.6,50.9,39.3,41.3,20,21.4,32,31.5,68.9,46.9,51.6,32.6,33,10.3,11.4,55.9,50,33.9,36.6,68.458907946147,76.2196923076923,78.67649999999999,1.8811426288453856,2026,0,0,0.2002400000000028,,71.6,69.4,0.998,1.022,13.0116875
Radford,108.66507538512,117.0225795764,0.29899058486212,8–11,8,19,51.7,54,41.9,43.6,17.1,18,29.3,32.5,72.8,53.8,52.7,33,37.4,9.9,8.8,47.2,55.2,47.5,39.4,70.875840268852,77.02204981625154,80.1495,2.0572000000000012,2026,0,0,27.255720000000004,,71.9,72,1.091,1.123,13.886747368421
Tennessee Martin,101.29844254921,109.23000040278,0.2958947028211,12–5,12,17,49.6,46.5,44.3,38.1,21.8,18.4,36.7,32.1,67.3,51.7,48.6,31.3,29,13.2,10.9,53.2,54.2,45.1,40.8,64.391990974158,78.36467702371218,80.126,1.0467906418716253,2026,0,0,0.2000400000000029,,67.9,66.8,1.039,0.997,7.9847941176471
UMBC,106.66335917766,115.08469421772,0.29444505312827,10–7,10,17,54.1,51.4,32.1,24.5,15.8,14.8,23.8,28,67.1,54.5,51.3,35.7,34.3,6.5,7.1,48.1,42.5,38.6,33.3,65.625474678742,76.88845918990434,79.336,2.0720144028805763,2026,0,0,7.756600000000002,,73.1,68,1.092,1.065,9.7462117647059
Grambling St.,102.76237493221,110.96620225485,0.29249989828262,6–10,6,16,50.6,52.8,49.7,41.8,22.4,21.2,29.7,35.4,69.8,50.6,53.4,33.8,34.5,7.4,12.7,49.9,51.7,35.8,35.9,67.596974734213,78.25876737912431,79.29099999999998,2.5516689986008396,2026,0,0,0.27788000000000285,,71.5,73.9,1.003,1.085,15.1111625
SIU Edwardsville,100.47228883451,108.69336585539,0.28813457323692,10–8,10,18,48.3,45.8,33.2,36.2,17.5,17.3,31.9,33.4,65.8,46.8,46.8,34.2,29.6,12.3,9,50.8,48.7,34.8,40.8,63.749883154783,77.36611133685494,81.44000000000001,2.5373850459816074,2026,0,0,7.954480000000004,,67.2,72.6,1.024,1.017,7.0429277777778
Fairfield,109.34510895054,118.34594597213,0.28706425419299,11–9,11,20,49.2,52.1,27.9,30.8,14.6,15.7,35,27.4,67.5,48.6,51.6,33.5,35.3,8.9,10.9,43.2,53.5,36.7,35.6,67.468123419168,76.39418837675349,79.70499999999998,1.1397999999999993,2026,0,0,0.20000000000000284,,72.2,75.4,1.099,1.091,8.063615
Cal Poly,105.38096132662,114.07183416849,0.28672704950742,5–13,5,18,50,55.2,39.4,35.9,20.9,15.8,28.9,28.5,76.1,50.5,57.4,33,34.8,5.6,10.6,45.9,54.1,53.1,42.3,74.170159575007,77.74262397991211,79.54099999999998,1.1322264452890574,2026,0,0,0.19996000000000286,,74.8,73.1,1.022,1.136,17.945861111111
Hampton,103.36727488845,111.92664347757,0.28600114150244,8–11,8,19,46.7,51,39.8,45.1,18,18.2,34.1,30.9,65.6,49,52.7,28.5,32,9.5,12.3,47.6,51.2,36.4,36.2,64.78799369422,77.04374874573548,80.45600000000002,2.2285999999999997,2026,0,0,11.00956,,73.3,66.6,1.035,1.061,10.632368421053
Brown,97.348188489732,105.47319961405,0.28457665592783,5–11,5,16,47.3,49,27.7,32.4,18.5,18,28.5,31.2,66.6,47.7,50.3,31.1,31.4,12.8,9.1,59.1,52.4,36.2,39.2,66.201389978898,76.79717457114026,79.86049999999999,1.4257999999999997,2026,0,0,9.686400000000003,,71.3,75,0.979,1.04,9.544875
Eastern Kentucky,108.92273885793,118.05441577867,0.28377171790222,5–13,5,18,52,54.8,26.5,36,17.5,14.3,32.3,32.4,68.9,51.4,56.9,35,34.3,8.2,7.6,51.4,52.5,51.7,39.5,66.665616172265,76.328,79.4715,1.8970205958808228,2026,0,0,7.392120000000001,,70.4,72.6,1.091,1.177,15.629327777778
Georgia St.,100.15632619481,108.61861127477,0.28236283434797,7–12,7,19,44.8,49.5,35.9,34.9,17.3,17.2,26.7,33.6,69.9,43.2,49.6,31.1,32.8,7.9,8.4,51.3,52.3,45.8,40.3,67.928672722558,77.3137614678899,79.8675,1.3534000000000002,2026,0,0,17.641320000000007,,78.9,70.1,0.974,1.069,12.731942105263
Le Moyne,105.0518782016,113.98689015716,0.28115592244893,9–10,9,19,52.4,50.5,39.4,33,19.1,15.9,28,32.1,68.7,52.3,46,35,38.4,10.6,9.8,56.8,56,41.2,38.6,68.171983372938,77.04327122153208,79.33049999999999,1.7499000399840061,2026,0,0,0.23072000000000328,,72.2,72.9,1.062,1.092,10.813452631579
South Dakota,108.96566577577,118.33300161903,0.2792060314303,8–11,8,19,50.6,56.7,43.9,32.3,18.1,16.4,32.1,32.2,72.7,49.9,59.5,34.6,33.7,6.2,9.7,43.4,46.8,33.9,31.3,70.582859289618,76.65612327656125,79.29899999999999,1.398079615923185,2026,0,0,0.5848400000000028,,75.3,73,1.087,1.16,14.322494736842
Pepperdine,99.964066775155,108.66449627693,0.27693329791058,4–15,4,19,45.7,52.5,34.4,26.3,19.4,16.9,28.1,33.6,68,48.5,54.9,27.7,32.7,6.3,11.8,57.1,53.3,40.6,41.3,66.183276637504,78.46903574397341,81.54950000000002,1.4074000000000004,2026,0,0,28.91472,,77.7,73.7,0.961,1.105,21.469726315789
UTEP,104.88109149018,114.03049766787,0.27650896121835,4–12,4,16,48.6,53.7,29.5,44.1,18.7,18.2,28.4,33.7,65.8,47.7,54,33.2,35.4,10.9,9.6,49.3,51.6,39.5,37,64.079109143013,76.81463414634149,80.0125,2.0770000000000004,2026,0,0,1.1474400000000022,,67.2,69,0.991,1.111,16.86686875
North Dakota,106.79890591614,116.20166967984,0.27480783416125,8–12,8,20,48.7,57.2,36.3,47.4,15.1,20.7,28.4,32.3,69.7,48.3,57.9,32.8,37.4,7.6,9.5,42.1,58.9,39.7,42.8,67.251255539282,76.78697732473475,80.00949999999999,1.5393078615723153,2026,0,0,15.206880000000002,,68.1,70.7,1.039,1.133,16.08791
East Texas A&M,100.88242239691,109.77794181779,0.27452287067064,6–12,6,18,49,53.2,31.1,35.8,20.7,17.7,25.9,33.4,70.1,50.5,51.8,31.5,37,8.4,9.3,62.3,57.4,46,38.6,69.045136370121,76.99118589743591,79.45650000000002,2.4758951790358075,2026,0,0,11.263160000000006,,68.4,68.3,0.96,1.106,20.535566666667
Southeast Missouri St.,102.50927836016,111.57920081167,0.27388790919093,8–10,8,18,50.3,52.3,36.1,50.5,17.2,19.7,29.7,28.4,71.2,52.6,51.9,30.8,35.5,8.8,9.6,46.7,46,36.3,35.6,69.519593059842,76.28666398066073,79.2435,2.266346730653869,2026,0,0,9.839880000000003,,66.9,74.4,1.035,1.063,13.807516666667
Western Carolina,108.54060287458,118.31344677598,0.27062562362635,5–12,5,17,49.1,55.9,29.1,38.7,18.5,14.4,34.5,28.2,69.9,49.5,54.8,32.4,38,7.8,8,45.3,51.7,39.2,46.4,67.883096833824,77.23213915924623,81.16900000000001,1.9161999999999986,2026,0,0,0.20000000000000284,,68.4,72.8,1.045,1.172,20.650358823529
Louisiana Tech,100.11939930317,109.13817582066,0.27053898256436,8–8,8,16,45.2,48.7,33.8,34.5,17,17.1,34.4,30.4,63.4,47.3,49,27.2,32.2,14.4,10.5,44.4,57.2,32.1,49.4,62.346779417686,77.85690957338232,80.24600000000001,1.8072385522895416,2026,0,0,21.9634,,64.7,70.9,1.006,1.034,10.7267
Arkansas Pine Bluff,105.61388017519,115.19695255581,0.2691744421169,4–13,4,17,48.1,54.5,35.2,48.5,19.7,15.4,27.8,35.6,73.3,47.9,55.6,32.3,35.2,8.6,10.5,56.4,57.7,37.5,38.2,70.622066898652,76.8730452674897,79.3795,2.0813999999999995,2026,0,0,21.36284,,76.6,74.1,0.99,1.195,25.078082352941
Southeastern Louisiana,99.776346534518,108.83455285554,0.269074397682,4–14,4,18,45.4,51.9,40.1,45.2,18,20.1,27.5,31.4,66.4,48.2,51.1,27.4,35.4,8.8,9.9,53.8,51.8,39.3,38.2,65.724826442256,76.80332580578938,79.03399999999999,1.9072,2026,0,0,0.20000000000000284,,69.1,74.2,0.97,1.065,15.382561111111
Tennessee St.,106.31105050917,116.01287099593,0.26809351066374,9–7,9,16,48.1,52.4,32.9,45.9,16.7,19.6,33.3,31.6,71.5,48.4,54,31.7,32.9,9.6,7.5,47.4,52.9,31.1,35.1,70.541735162635,77.21004098360658,79.71850000000002,2.482600000000001,2026,0,0,3.2982400000000025,,73.3,73.4,1.056,1.082,12.61670625
Presbyterian,103.81891456525,113.35997204582,0.26676815614756,8–11,8,19,50.1,51.5,39.4,37.2,19.1,15.9,33.6,30,65.5,51.7,50,30.9,36,11,8,49.6,50.3,29.8,37,63.632043275834,78.13644670050759,80.55,1.540599999999999,2026,0,0,0.2000000000000029,,66.7,71.1,1.037,1.093,10.957326315789
Longwood,104.94832635932,114.6042510615,0.26655085906802,9–10,9,19,49.7,54,42.5,40.7,19.5,19.7,34,29.3,69.1,51.9,55.9,30.4,34.3,6.7,9.5,50.6,52.6,35.4,43.4,67.915459128927,76.92662987941956,79.41949999999999,2.1183526589364248,2026,0,0,33.60316,,76.3,70.1,1.063,1.083,9.5018315789474
Southern Utah,102.11293522727,111.52132285382,0.2662820508111,4–13,4,17,49,53.6,28.9,28.4,20.2,15.3,27.4,34.1,71.5,50,51.1,31.6,39.4,9.5,10.8,49.2,48.9,37,31.7,70.112281306717,78.43538808109766,81.68349999999998,1.994001199760048,2026,0,0,10.859040000000002,,70.9,70.9,0.978,1.147,19.143317647059
Texas St.,102.02341211958,111.61582646784,0.26242621559499,9–11,9,20,48.1,52.6,34,39.8,19.5,19,33.6,28.4,68.3,49,50.9,30.2,36.9,10.6,10.1,47.3,45.8,25,37,66.402262471921,76.76800161812298,79.646,2.000200120072044,2026,0,0,0.19988000000000286,,75.2,71.6,1.013,1.069,8.57197
UC Riverside,104.55648507901,114.6526247378,0.25729728633426,5–13,5,18,49.2,53.7,35.5,38.3,20.4,14.9,26.6,31.5,70.3,49.9,54.7,32,34.5,9.9,8.9,49,48.9,36.2,33.1,67.579089079219,78.0318275154004,80.653,2.163534586165534,2026,0,0,0.2000800000000028,,74.4,68.7,0.989,1.138,19.752872222222
Evansville,98.775817308427,108.6668690466,0.25020998906263,3–15,3,18,47.4,53.3,34.7,34.2,20.4,16.6,24.1,29.6,68.9,49.4,53.2,29.6,35.7,10.7,6.6,55.8,53.4,41.2,40.2,67.79272053062,78.84653961885655,81.73999999999998,1.7403480696139235,2026,0,0,23.381640000000008,,72.4,71.9,0.943,1.105,19.030805555556
Mercyhurst,99.688316173616,109.80275415467,0.24762357444789,7–11,7,18,48.4,50.1,23.9,42.1,15.7,20,26.2,32.9,64,49.2,50.2,31.1,33.2,12.4,7.3,54.3,53.6,29.9,34.5,63.562860800896,75.10756405042702,77.8725,1.8513405362144857,2026,0,0,0.19992000000000287,,70.1,72.3,0.998,1.051,13.943672222222
Florida A&M,100.71825223608,110.9678577799,0.24703181185065,5–9,5,14,48.7,53,37.2,42.3,22.2,18.8,27.5,33.3,71.5,49.2,53.6,31.9,34.6,8.2,10.9,52,52,39.4,36.2,68.058482405911,77.49848759830611,80.20200000000001,2.3833999999999995,2026,0,0,21.78504,,66.4,77.7,0.951,1.11,19.204771428571
New Hampshire,100.14366797753,110.53938664188,0.24309053125485,5–12,5,17,46.7,51.9,26.9,39,17.2,16.2,25.8,29.3,67.2,46.5,52.8,31.4,33.5,6.3,12,44.5,48.5,41.5,35.7,66.636241238273,76.15373592630502,79.27849999999998,1.3756000000000008,2026,0,0,5.8128800000000025,,68,74.9,0.963,1.098,20.085758823529
Chattanooga,104.72264095818,115.64029120173,0.2422387430476,6–12,6,18,52.6,51.9,33.3,43.5,14.3,14.4,19.8,31.6,67.3,52.7,52.4,35,34.2,6.5,7.9,58.5,54.8,50.5,41.9,65.906811544363,75.71363823650599,79.368,2.012602520504101,2026,0,0,0.19996000000000286,,77.9,71.6,1.073,1.144,11.254394444444
Sacramento St.,104.52807468331,115.45199816737,0.24175344234198,3–12,3,15,44.4,55.9,38.5,37.3,15,16.7,29,33,73,44.6,57.2,29.4,36,8.7,8.9,47,60,36,41.5,72.310692407836,77.35364102564104,79.93400000000001,1.527400000000001,2026,0,0,19.54192,,77.7,73.5,1.018,1.164,19.735893333333
Boston University,110.10358691382,121.96494403659,0.23566615954605,7–13,7,20,56.3,55.6,32,33.9,18,13.8,27.1,27.9,64.8,56.3,54.2,37.6,38.4,9.8,9.7,55.4,50,43.8,40.4,63.708414518193,77.35168810289387,80.6685,1.2158431686337265,2026,0,0,9.061280000000004,,71.3,71.2,1.116,1.16,9.045075
North Carolina A&T,105.39713360694,116.76923567408,0.23535110141723,7–10,7,17,49.8,52,45.9,41,18.8,14,32.8,27.3,69.7,51.1,50.2,31.7,36.7,10.6,9.2,47.1,60.8,34.6,37.8,69.163179983265,77.86113344051446,80.351,1.2965999999999998,2026,0,0,4.194200000000003,,73.3,67.9,1.066,1.108,9.6953411764706
Ball St.,102.16911515301,113.20841139817,0.2350680334282,5–13,5,18,46.7,54.8,32.2,29.3,16.1,19.1,27.1,32.9,65.4,47.1,54.4,30.8,36.9,8.6,10.9,53.7,55.8,40.2,42.9,63.302765604167,76.3613257421716,79.22049999999999,1.9805961192238444,2026,0,0,8.421480000000003,,72.4,76.3,1.003,1.114,12.383911111111
Albany,104.60213804924,115.99916587695,0.23338082575758,4–14,4,18,49.9,53.4,26.6,35.1,18.8,15.8,32,34.1,66.6,52.2,53.9,30.6,35.2,10.3,10.4,49.7,57.4,37.9,41.3,65.602240754267,76.84291266107589,81.3195,2.0055988802239546,2026,0,0,1.782280000000003,,65.3,74.5,1.017,1.151,13.627294444444
Samford,106.52691747749,118.1779639405,0.2326102499555,8–11,8,19,50.3,53.2,41.5,33.2,12.6,12.9,25.2,27.6,68.3,51,50.9,33,38.2,8,10.8,57.4,47.2,46.2,35.3,66.125355309491,75.84582743988688,79.0945,1.762952590518104,2026,0,0,11.055960000000004,,67.6,76.3,1.092,1.143,12.9866
IU Indy,107.65303538426,119.49972745759,0.23136712582382,4–16,4,20,51.7,58.4,22.1,47.5,15.8,19.9,29.3,37.4,76.1,55.5,58.3,31.3,38.9,7.7,8,61.4,53.3,43.4,36.3,74.532242155784,76.3420081967213,78.79450000000001,1.644942023190723,2026,0,0,0.20008000000000287,,71.4,75.2,1.073,1.192,14.30964
East Carolina,99.063617119984,110.05911407875,0.22962375846378,5–14,5,19,44.4,52.2,38.7,34.8,18,16.8,32.5,31.3,69.3,45.9,51.3,27.5,35.7,12,8.5,46.5,54.7,30.9,39.6,68.613568078665,76.92025162337663,81.233,1.964392878575715,2026,0,0,23.229040000000005,,67.9,73.3,0.971,1.096,17.468726315789
Delaware,101.9580459203,113.32128009147,0.22879039742539,5–13,5,18,52.6,50.4,26.5,29.3,18.5,14.3,21.2,29.9,64.3,49.9,49.7,37.4,34.2,10,11.7,55.7,56.9,44.4,43.1,62.775511386716,78.5421761658031,80.51450000000001,1.7357999999999993,2026,0,0,15.24904,,70.6,76.6,1.006,1.104,12.980488888889
Northwestern St.,108.4328439721,120.8838792407,0.22269272322591,4–13,4,17,51.1,57.1,44.9,41.6,19.2,17,25.8,34.9,66.1,50.5,58.4,34.8,36.8,5.3,11.8,50,55.4,36.6,39.7,65.07079101783,76.02957746478873,78.56249999999999,2.116400000000001,2026,0,0,0.20000000000000284,,74.2,70.9,1.044,1.183,18.019435294118
Cleveland St.,109.41237332659,121.98923950832,0.22247486715224,4–14,4,18,53.1,54.9,42.4,33.7,19.2,14.4,28.4,39.2,71.6,49.5,59.7,37.9,32.8,7,15.9,57.7,57.7,49.2,45.4,68.795978780094,76.30943316412856,78.99449999999999,2.142542982806877,2026,0,0,5.913280000000003,,76.1,77,1.08,1.239,14.576505555556
Prairie View A&M,103.69387591311,115.62497636856,0.22227584687693,4–11,4,15,47.5,53.3,44.2,50.3,16.1,20.3,24.6,38.1,74.7,46,52.7,33.8,36.2,12,8.8,43.7,55.2,31.3,36.3,71.749691802488,76.287825182102,79.44050000000001,2.833033393321336,2026,0,0,0.26196000000000286,,74.8,73.2,1.016,1.138,18.894753333333
Sacred Heart,106.81463687591,119.24150955984,0.220003914202,8–13,8,21,51.9,55,28.9,29.2,18.6,16.1,29.9,30.2,68.6,49.6,56.2,36.2,35.6,6.8,8.5,58.6,61.3,50.2,44.2,68.376375176111,76.99239695878353,79.97149999999999,1.866600000000001,2026,0,0,3.7978400000000025,,77,69.2,1.074,1.129,9.3995333333333
Mount St. Mary's,99.256362628798,110.80663553375,0.21995522702682,7–13,7,20,50,49.3,34.4,38.8,23.1,15.3,29.6,28.6,69.3,51.1,47.9,32.4,34,9.6,9.3,55.8,51.5,43.9,44.9,68.503536456614,76.96521739130435,80.37,2.28385677135427,2026,0,0,1.8810800000000027,,67.8,74.3,0.966,1.073,13.959755
Loyola Chicago,105.31831871132,117.67610059325,0.21824748443029,5–16,5,21,49.2,51.9,34.9,35,20,12.5,32.8,31.5,66,52,47.8,30.7,38,12.3,13.7,60.3,61,47,44,65.825098919183,77.47089076321747,80.31150000000001,1.9093999999999998,2026,0,0,24.255480000000006,,68.3,79.4,1.02,1.168,14.5125
Houston Christian,107.28522310342,120.27722642212,0.21172707772583,5–12,5,17,52,56.2,37.2,30.7,18.7,16.2,29.9,32,64.5,52.3,57.5,34.3,36.2,10.1,9.4,59.7,54.1,38,41,63.440946309534,76.54013690105786,78.4305,2.699860027994401,2026,0,0,7.017240000000002,,66.5,71.7,1.056,1.162,14.485935294118
USC Upstate,100.32347674251,112.5248070848,0.21083481864347,6–13,6,19,48,50.4,34.5,38.8,17.4,15.6,28.2,31.4,69.4,47.6,49.4,32.4,34.9,12,9.8,43.9,45.6,34.7,34.8,67.525114967072,76.68632268632267,80.04849999999999,1.9510000000000005,2026,0,0,6.799000000000002,,67.9,71.4,1.009,1.085,15.502357894737
Morehead St.,106.7910303468,119.79627258205,0.2105581538691,8–10,8,18,48.2,51.7,35.6,37.4,19.4,15.5,37.5,37.1,67.6,48.6,51,31.5,35.3,8.8,9,48.7,57.8,31.3,39.6,65.087155360333,76.68392534617699,79.73000000000002,1.8026394721055792,2026,0,0,0.20004000000000285,,72.8,69.3,1.045,1.149,15.224994444444
Jacksonville,101.84182129356,114.30575686555,0.20953259254174,5–13,5,18,49.4,55.6,29.4,42.6,18.7,16,30,29.1,65.7,50.4,55.4,32,37.3,8.1,8.7,48.5,54.4,42.1,37.2,63.343267161106,76.87288135593218,80.2225,1.3064,2026,0,0,20.97032,,69.7,71,1.012,1.145,17.439366666667
Central Connecticut,108.58683035938,121.95441473519,0.20831409540633,8–8,8,16,51.4,52.1,31.9,23.5,15.6,14.4,28.1,32,65.8,49.3,50.3,36.9,36.5,12,7.4,52.6,55.4,34.9,40.6,64.474306789911,77.38003253355024,79.7225,1.7342,2026,0,0,0.20000000000000287,,74.8,75.7,1.085,1.123,10.02071875
Alabama A&M,101.54396814141,114.08334640164,0.20766960027814,7–8,7,15,46.7,53.1,44.2,38.7,17.2,17.4,27.6,28.5,68.2,47,54.1,30.8,34.4,8,8.6,44.7,57.4,35.1,40.4,65.61662902318,77.26676384839651,80.16000000000001,2.471,2026,0,0,11.045000000000005,,73.4,70.6,1.013,1.089,13.927993333333
UNC Greensboro,108.26798941573,121.69214564158,0.20682405643526,6–13,6,19,50.6,56.6,44.5,30.6,15.6,13.2,28.1,29.7,68.8,49.4,56,34.9,38.2,5.5,9.1,45.8,50.8,39.3,45.6,67.142846019999,75.78533604887984,79.2155,1.6231246249249844,2026,0,0,7.130200000000001,,68.4,70.8,1.073,1.197,11.854710526316
Alabama St.,104.66456602928,117.68837559802,0.20608043148213,4–13,4,17,47.6,54.4,36,39.8,19.1,18.7,32.4,35.2,71.5,46.3,55,33.2,35.7,10.5,10.8,47.6,58.3,37.6,42.5,68.793536282213,76.9717868338558,79.886,2.1015796840631875,2026,0,0,4.920040000000001,,72,73.8,1.006,1.145,19.155370588235
Cal St. Bakersfield,102.09669331306,114.80292758879,0.20604839436219,6–13,6,19,44.8,52.7,44,44.1,19.2,18.6,32.2,36.2,71.3,44.8,53.1,29.7,34.8,14.5,9.2,43.5,52.6,28.6,38.6,69.673353394616,77.53773782145097,80.107,2.4611999999999994,2026,0,0,0.20000000000000284,,74.9,71.6,0.991,1.124,14.994863157895
Lehigh,102.39949581986,115.54738284964,0.19953752715849,6–12,6,18,51.3,51.5,32.5,36.2,17.5,17.8,21.9,35,67.3,51.6,50.9,33.8,35.5,7.3,9.4,50.9,46.9,39.7,29.3,67.335166684104,76.49015228426397,80.05250000000002,1.36014405762305,2026,0,0,1.1170000000000029,,73.1,73.4,1.021,1.099,13.192788888889
Eastern Illinois,96.255483781448,108.77955960837,0.19676278016945,6–12,6,18,44.8,49.9,33,36.8,19.7,19.2,27.2,36.4,66.5,44.2,54.3,30.8,29,8.7,14,49.4,57.2,31.2,41,65.21664935666,76.27977044476327,79.25800000000001,2.158168366326735,2026,0,0,0.20004000000000283,,76.7,74.9,0.936,1.077,18.286205555556
Lafayette,102.54877051772,116.09256392321,0.19363408068427,4–15,4,19,49.1,54.1,30.9,33.2,15.8,15,25.7,30.1,67.7,46.9,53.2,35,37.1,6.5,12.6,54.8,58.3,39.5,37.9,67.203165462387,75.8990523279769,80.523,1.209841968393679,2026,0,0,2.9660800000000025,,69,71.6,1.022,1.137,11.777910526316
Northern Arizona,103.9280870768,117.88825493604,0.1900882377102,3–14,3,17,50.2,55.4,29.4,31.8,17.3,16.7,24.7,32.7,66.9,49.4,54.1,34.5,38.1,8,9.5,50.7,54,34.5,41.6,64.053781401799,76.87198214648002,79.902,1.5017999999999998,2026,0,0,0.20000000000000281,,66.7,73.5,1.002,1.161,16.039605882353
Oral Roberts,101.13810341964,114.74505315272,0.18975596317861,2–16,2,18,48.5,54.5,36.7,41.4,19.3,15.9,27.4,35.1,69.1,50.4,53.2,30.8,37.9,9.4,9.7,46.7,44.8,46,35.6,67.218514248724,76.70565656565658,79.36550000000001,1.4844062375049987,2026,0,0,16.124000000000002,,74,71.2,1.001,1.164,16.115988888889
Central Michigan,103.17788868632,117.15103919439,0.18837422586358,3–14,3,17,49,55.4,28.4,40.9,17.8,15.9,28.5,35.8,68.1,50.5,55.7,30.7,36.6,11.8,8,54.2,61,34.3,40.1,65.741397595019,77.49447626841244,81.01600000000002,2.0593762495002,2026,0,0,7.976280000000005,,71.2,69.6,1.009,1.187,18.672211764706
